1.020500 9.505969e-22
1.041000 8.736451e-22
1.061500 8.027715e-22
1.082000 7.376145e-22
1.102500 6.778241e-22
1.123000 6.230616e-22
1.143500 5.730002e-22
1.164000 4.224112e-22
1.184500 3.977662e-22
1.205000 3.749764e-22
1.225500 3.538739e-22
1.246000 3.343087e-22
1.266500 3.161461e-22
1.287000 2.992655e-22
1.307500 2.835578e-22
1.328000 2.689252e-22
1.348500 2.552790e-22
1.369000 2.425394e-22
1.389500 2.306338e-22
1.410000 2.194964e-22
1.430500 2.090677e-22
1.451000 1.992933e-22
1.471500 1.901237e-22
1.492000 1.815140e-22
1.512500 1.769525e-22
1.533000 1.692782e-22
1.553500 1.620304e-22
1.574000 1.551804e-22
1.594500 1.487014e-22
1.615000 1.425690e-22
1.635500 1.367607e-22
1.656000 1.312554e-22
1.676500 1.260341e-22
1.697000 1.210787e-22
1.717500 1.163728e-22
1.738000 1.119011e-22
1.758500 1.076494e-22
1.779000 1.036044e-22
1.799500 9.975390e-23
1.820000 9.608649e-23
1.840500 9.259154e-23
1.861000 8.925916e-23
1.881500 8.608011e-23
1.902000 8.764329e-23
1.922500 8.437273e-23
1.943000 8.125640e-23
1.963500 7.828552e-23
1.984000 7.545189e-23
2.004500 7.274784e-23
2.025000 7.016621e-23
2.045500 6.770031e-23
2.066000 6.534386e-23
2.086500 6.309100e-23
2.107000 6.093620e-23
2.127500 5.887433e-23
2.148000 5.690052e-23
2.168500 5.501023e-23
2.189000 5.319919e-23
2.209500 5.146337e-23
2.230000 4.979900e-23
2.250500 4.820252e-23
2.271000 4.667059e-23
2.291500 4.520003e-23
2.312000 4.378788e-23
2.332500 4.243133e-23
2.353000 4.112773e-23
2.373500 3.987458e-23
2.394000 3.866951e-23
2.414500 3.751030e-23
2.435000 3.639483e-23
2.455500 3.532109e-23
2.476000 3.428721e-23
2.496500 3.329139e-23
2.517000 3.370873e-23
2.537500 3.268042e-23
2.558000 3.169127e-23
2.578500 3.073950e-23
2.599000 2.982340e-23
2.619500 2.894139e-23
2.640000 2.809194e-23
2.660500 2.727360e-23
2.681000 2.648501e-23
2.701500 2.572488e-23
2.722000 2.499197e-23
2.742500 2.428512e-23
2.763000 2.360321e-23
2.783500 2.294519e-23
2.804000 2.231005e-23
2.824500 2.169684e-23
2.845000 2.110465e-23
2.865500 2.053262e-23
2.886000 1.997993e-23
2.906500 1.944578e-23
2.927000 1.892944e-23
2.947500 1.843019e-23
2.968000 1.794735e-23
2.988500 1.748028e-23
3.009000 1.702835e-23
3.029500 1.659098e-23
3.050000 1.616761e-23
3.070500 1.575769e-23
3.091000 1.536072e-23
3.111500 1.497621e-23
3.132000 1.460368e-23
3.152500 1.424268e-23
3.173000 1.389279e-23
3.193500 1.355360e-23
3.214000 1.322472e-23
3.234500 1.290576e-23
3.255000 1.259638e-23
3.275500 1.229622e-23
3.296000 1.200495e-23
3.316500 1.172226e-23
3.337000 1.144784e-23
3.357500 1.118141e-23
3.378000 1.092268e-23
3.398500 1.067139e-23
3.419000 1.042728e-23
3.439500 1.019011e-23
3.460000 9.959630e-24
3.480500 9.735623e-24
3.501000 9.624859e-24
3.521500 9.405255e-24
3.542000 9.191892e-24
3.562500 8.984557e-24
3.583000 8.783047e-24
3.603500 8.587166e-24
3.624000 8.396727e-24
3.644500 8.211549e-24
3.665000 8.031457e-24
3.685500 7.856285e-24
3.706000 7.685873e-24
3.726500 7.520065e-24
3.747000 7.358714e-24
3.767500 7.201675e-24
3.788000 7.048811e-24
3.808500 6.899989e-24
3.829000 6.755082e-24
3.849500 6.613967e-24
3.870000 6.476524e-24
3.890500 6.342640e-24
3.911000 6.212204e-24
3.931500 6.085110e-24
3.952000 5.961256e-24
3.972500 5.840543e-24
3.993000 5.722876e-24
4.013500 5.608162e-24
4.034000 5.496314e-24
4.054500 5.387246e-24
4.075000 5.280874e-24
